TPS,Espacement,Densite,id plante,id talle,topologie,nb_feuille_emergees,Biomasse_feuilles_emergees,Surface_feuilles_emergees
187.0,50.0,400,1,1,"(0,)",4,0.012720315699636347,559.6567743595457
187.0,50.0,400,2,1,"(0,)",4,0.012720315699636347,559.6567743595457
187.0,50.0,400,3,1,"(0,)",4,0.012720315699636347,559.6567743595457
187.0,50.0,400,4,1,"(0,)",4,0.011966263539521873,530.1766630767792
188.0,50.0,400,1,1,"(0,)",4,0.01286109734884572,566.4700744077461
188.0,50.0,400,2,1,"(0,)",4,0.01286109734884572,566.4700744077461
188.0,50.0,400,3,1,"(0,)",4,0.01286109734884572,566.4700744077461
188.0,50.0,400,4,1,"(0,)",4,0.012087273210826142,535.5985523241816
189.0,50.0,400,1,1,"(0,)",4,0.012991853130035733,572.8326975431171
189.0,50.0,400,2,1,"(0,)",4,0.012991853130035733,572.8326975431171
189.0,50.0,400,3,1,"(0,)",4,0.012991853130035733,572.8326975431171
189.0,50.0,400,4,1,"(0,)",4,0.012212059506136378,541.1938580561524
190.0,50.0,400,1,1,"(0,)",4,0.013113276836456526,578.945883069183
190.0,50.0,400,2,1,"(0,)",4,0.013113276836456526,578.945883069183
190.0,50.0,400,3,1,"(0,)",4,0.013113276836456526,578.945883069183
190.0,50.0,400,4,1,"(0,)",4,0.012340635827685294,546.7334196117176
191.0,50.0,400,1,1,"(0,)",4,0.013236114639541276,584.5620068602211
191.0,50.0,400,2,1,"(0,)",4,0.013236114639541276,584.5620068602211
191.0,50.0,400,3,1,"(0,)",4,0.013236114639541276,584.5620068602211
191.0,50.0,400,4,1,"(0,)",4,0.01247300369795415,552.3095902363656
192.0,50.0,400,1,1,"(0,)",4,0.013362907324129262,590.1662549726065
192.0,50.0,400,2,1,"(0,)",4,0.013362907324129262,590.1662549726065
192.0,50.0,400,3,1,"(0,)",4,0.013362907324129262,590.1662549726065
192.0,50.0,400,4,1,"(0,)",4,0.01260915144057607,557.9886902863458
193.0,50.0,400,1,1,"(0,)",4,0.01349370019034997,595.9236413864948
193.0,50.0,400,2,1,"(0,)",4,0.01349370019034997,595.9236413864948
193.0,50.0,400,3,1,"(0,)",4,0.01349370019034997,595.9236413864948
193.0,50.0,400,4,1,"(0,)",4,0.012749052784559855,563.5980739115228
194.0,50.0,400,1,1,"(0,)",4,0.013628530603522503,601.6551291164134
194.0,50.0,400,2,1,"(0,)",4,0.013628530603522503,601.6551291164134
194.0,50.0,400,3,1,"(0,)",4,0.013628530603522503,601.6551291164134
194.0,50.0,400,4,1,"(0,)",4,0.01289266539430602,569.2918030186871
195.0,50.0,400,1,1,"(0,)",4,0.013767427010038037,607.5166426343509
195.0,50.0,400,2,1,"(0,)",4,0.013767427010038037,607.5166426343509
195.0,50.0,400,3,1,"(0,)",4,0.013767427010038037,607.5166426343509
195.0,50.0,400,4,1,"(0,)",4,0.013039929329381725,574.8288130017858
196.0,50.0,400,1,1,"(0,)",4,0.013910407886181964,613.3244373234916
196.0,50.0,400,2,1,"(0,)",4,0.013910407886181964,613.3244373234916
196.0,50.0,400,3,1,"(0,)",4,0.013910407886181964,613.3244373234916
196.0,50.0,400,4,1,"(0,)",4,0.01319076543974621,580.3493217038463
197.0,50.0,400,1,1,"(0,)",4,0.01405748061932723,619.1683380728964
197.0,50.0,400,2,1,"(0,)",4,0.01405748061932723,619.1683380728964
197.0,50.0,400,3,1,"(0,)",4,0.01405748061932723,619.1683380728964
197.0,50.0,400,4,1,"(0,)",4,0.013345073704087272,585.7719631270678
198.0,50.0,400,1,1,"(0,)",4,0.014208640321663088,625.1046622619194
198.0,50.0,400,2,1,"(0,)",4,0.014208640321663088,625.1046622619194
198.0,50.0,400,3,1,"(0,)",4,0.014208640321663088,625.1046622619194
198.0,50.0,400,4,1,"(0,)",4,0.013502731521153883,591.2570655298576
199.0,50.0,400,1,1,"(0,)",4,0.014363868577490961,630.9605099485105
199.0,50.0,400,2,1,"(0,)",4,0.014363868577490961,630.9605099485105
199.0,50.0,400,3,1,"(0,)",4,0.014363868577490961,630.9605099485105
199.0,50.0,400,4,1,"(0,)",4,0.013663591966457228,596.6849208002044
200.0,50.0,400,1,1,"(0,)",4,0.014523132126132684,636.8190558000391
200.0,50.0,400,2,1,"(0,)",4,0.014523132126132684,636.8190558000391
200.0,50.0,400,3,1,"(0,)",4,0.014523132126132684,636.8190558000391
200.0,50.0,400,4,1,"(0,)",4,0.013827482029465519,601.9429256922792
201.0,50.0,400,1,1,"(0,)",4,0.014686381483667656,642.5503493273503
201.0,50.0,400,2,1,"(0,)",4,0.014686381483667656,642.5503493273503
201.0,50.0,400,3,1,"(0,)",4,0.014686381483667656,642.5503493273503
201.0,50.0,400,4,1,"(0,)",4,0.013994200849432347,607.2011935729548
202.0,50.0,400,1,1,"(0,)",4,0.014853549508054778,648.3686780467785
202.0,50.0,400,2,1,"(0,)",4,0.014853549508054778,648.3686780467785
202.0,50.0,400,3,1,"(0,)",4,0.014853549508054778,648.3686780467785
202.0,50.0,400,4,1,"(0,)",4,0.014163517971263478,612.3860951259941
203.0,50.0,400,1,1,"(0,)",4,0.01502454991371085,654.1533213160592
203.0,50.0,400,2,1,"(0,)",4,0.01502454991371085,654.1533213160592
203.0,50.0,400,3,1,"(0,)",4,0.01502454991371085,654.1533213160592
203.0,50.0,400,4,1,"(0,)",4,0.014335171646320565,617.3126057133876
204.0,50.0,400,1,1,"(0,)",4,0.015199275743317368,659.7862352752106
204.0,50.0,400,2,1,"(0,)",4,0.015199275743317368,659.7862352752106
204.0,50.0,400,3,1,"(0,)",4,0.015199275743317368,659.7862352752106
204.0,50.0,400,4,1,"(0,)",4,0.014508867206751026,622.2629905790886
205.0,50.0,400,1,1,"(0,)",4,0.015377597806515247,665.4525676683014
205.0,50.0,400,2,1,"(0,)",4,0.015377597806515247,665.4525676683014
205.0,50.0,400,3,1,"(0,)",4,0.015377597806515247,665.4525676683014
205.0,50.0,400,4,1,"(0,)",4,0.014684275545774995,626.9257521891057
206.0,50.0,400,1,1,"(0,)",4,0.015559363097224043,671.0805862450042
206.0,50.0,400,2,1,"(0,)",4,0.015559363097224043,671.0805862450042
206.0,50.0,400,3,1,"(0,)",4,0.015559363097224043,671.0805862450042
206.0,50.0,400,4,1,"(0,)",5,0.014861031740292886,631.5766570882665
207.0,50.0,400,1,1,"(0,)",5,0.015744393203584055,676.4561831184775
207.0,50.0,400,2,1,"(0,)",5,0.015744393203584055,676.4561831184775
207.0,50.0,400,3,1,"(0,)",5,0.015744393203584055,676.4561831184775
207.0,50.0,400,4,1,"(0,)",5,0.015038733885898197,635.955625791893
208.0,50.0,400,1,1,"(0,)",5,0.015915465469895657,699.9789143139196
208.0,50.0,400,2,1,"(0,)",5,0.015915465469895657,699.9789143139196
208.0,50.0,400,3,1,"(0,)",5,0.015915465469895657,699.9789143139196
208.0,50.0,400,4,1,"(0,)",5,0.01520359442509227,658.6282609091282
209.0,50.0,400,1,1,"(0,)",5,0.01609857179784798,706.4541639448744
209.0,50.0,400,2,1,"(0,)",5,0.01609857179784798,706.4541639448744
209.0,50.0,400,3,1,"(0,)",5,0.01609857179784798,706.4541639448744
209.0,50.0,400,4,1,"(0,)",5,0.015375200348484839,659.9623693833568
210.0,50.0,400,1,1,"(0,)",5,0.016283718411153385,712.978344799503
210.0,50.0,400,2,1,"(0,)",5,0.016283718411153385,712.978344799503
210.0,50.0,400,3,1,"(0,)",5,0.016283718411153385,712.978344799503
210.0,50.0,400,4,1,"(0,)",5,0.015545904192354628,661.358821052274
211.0,50.0,400,1,1,"(0,)",5,0.016470595683077932,719.1976885988948
211.0,50.0,400,2,1,"(0,)",5,0.016470595683077932,719.1976885988948
211.0,50.0,400,3,1,"(0,)",5,0.016470595683077932,719.1976885988948
211.0,50.0,400,4,1,"(0,)",5,0.01571514042122339,662.8621741739353
212.0,50.0,400,1,1,"(0,)",5,0.016658862495793396,725.6428164383437
212.0,50.0,400,2,1,"(0,)",5,0.016658862495793396,725.6428164383437
212.0,50.0,400,3,1,"(0,)",5,0.016658862495793396,725.6428164383437
212.0,50.0,400,4,1,"(0,)",5,0.01588230631705872,664.3261252169922
213.0,50.0,400,1,1,"(0,)",5,0.016848145160923807,731.8745410020409
213.0,50.0,400,2,1,"(0,)",5,0.016848145160923807,731.8745410020409
213.0,50.0,400,3,1,"(0,)",5,0.016848145160923807,731.8745410020409
213.0,50.0,400,4,1,"(0,)",5,0.016046763018054,665.9775127181207
214.0,50.0,400,1,1,"(0,)",5,0.01703803650708105,738.0892304636034
214.0,50.0,400,2,1,"(0,)",5,0.01703803650708105,738.0892304636034
214.0,50.0,400,3,1,"(0,)",5,0.01703803650708105,738.0892304636034
214.0,50.0,400,4,1,"(0,)",5,0.016207837113307914,667.6528495707897
215.0,50.0,400,1,1,"(0,)",5,0.01722809517683562,744.1349974594758
215.0,50.0,400,2,1,"(0,)",5,0.01722809517683562,744.1349974594758
215.0,50.0,400,3,1,"(0,)",5,0.01722809517683562,744.1349974594758
215.0,50.0,400,4,1,"(0,)",5,0.016364822854122475,669.5357857240043
216.0,50.0,400,1,1,"(0,)",5,0.01741784517614754,750.0984607993593
216.0,50.0,400,2,1,"(0,)",5,0.01741784517614754,750.0984607993593
216.0,50.0,400,3,1,"(0,)",5,0.01741784517614754,750.0984607993593
216.0,50.0,400,4,1,"(0,)",5,0.01651698503918154,671.434074218353
217.0,50.0,400,1,1,"(0,)",5,0.017606775720704602,751.9543105410418
217.0,50.0,400,2,1,"(0,)",5,0.017606775720704602,751.9543105410418
217.0,50.0,400,3,1,"(0,)",5,0.017606775720704602,751.9543105410418
217.0,50.0,400,4,1,"(0,)",5,0.016663562626091217,673.4349459866227
218.0,50.0,400,1,1,"(0,)",5,0.017794341425066328,754.0022192169176
218.0,50.0,400,2,1,"(0,)",5,0.017794341425066328,754.0022192169176
218.0,50.0,400,3,1,"(0,)",5,0.017794341425066328,754.0022192169176
218.0,50.0,400,4,1,"(0,)",5,0.01680377311518971,675.6057613021078
219.0,50.0,400,1,1,"(0,)",5,0.017979962881619235,756.0554804575374
219.0,50.0,400,2,1,"(0,)",5,0.017979962881619235,756.0554804575374
219.0,50.0,400,3,1,"(0,)",5,0.017979962881619235,756.0554804575374
219.0,50.0,400,4,1,"(0,)",5,0.016936817742857223,678.590887118182
220.0,50.0,400,1,1,"(0,)",5,0.01816302767687207,758.245706612185
220.0,50.0,400,2,1,"(0,)",5,0.01816302767687207,758.245706612185
220.0,50.0,400,3,1,"(0,)",5,0.01816302767687207,758.245706612185
220.0,50.0,400,4,1,"(0,)",5,0.017061887510546773,684.3094205604916
221.0,50.0,400,1,1,"(0,)",5,0.01834289189235741,760.503250245754
221.0,50.0,400,2,1,"(0,)",5,0.01834289189235741,760.503250245754
221.0,50.0,400,3,1,"(0,)",5,0.01834289189235741,760.503250245754
221.0,50.0,400,4,1,"(0,)",5,0.017178170062260086,689.9308637664266
222.0,50.0,400,1,1,"(0,)",5,0.018518882136177077,762.8663673970233
222.0,50.0,400,2,1,"(0,)",5,0.018518882136177077,762.8663673970233
222.0,50.0,400,3,1,"(0,)",5,0.018518882136177077,762.8663673970233
222.0,50.0,400,4,1,"(0,)",5,0.017284857407120647,695.1499007266866
223.0,50.0,400,1,1,"(0,)",5,0.018690298148857455,765.337369899013
223.0,50.0,400,2,1,"(0,)",5,0.018690298148857455,765.337369899013
223.0,50.0,400,3,1,"(0,)",5,0.018690298148857455,765.337369899013
223.0,50.0,400,4,1,"(0,)",5,0.0173811544650489,700.1834313970359
224.0,50.0,400,1,1,"(0,)",5,0.01885641602349879,767.9185697301659
224.0,50.0,400,2,1,"(0,)",5,0.01885641602349879,767.9185697301659
224.0,50.0,400,3,1,"(0,)",5,0.01885641602349879,767.9185697301659
224.0,50.0,400,4,1,"(0,)",5,0.017466288392418924,704.7968955104413
225.0,50.0,400,1,1,"(0,)",5,0.01901649207505369,770.5763046961453
225.0,50.0,400,2,1,"(0,)",5,0.01901649207505369,770.5763046961453
225.0,50.0,400,3,1,"(0,)",5,0.01901649207505369,770.5763046961453
225.0,50.0,400,4,1,"(0,)",5,0.017539518621182096,708.953269007412
226.0,50.0,400,1,1,"(0,)",5,0.01916976738681286,773.3847562126189
226.0,50.0,400,2,1,"(0,)",5,0.01916976738681286,773.3847562126189
226.0,50.0,400,3,1,"(0,)",5,0.01916976738681286,773.3847562126189
226.0,50.0,400,4,1,"(0,)",5,0.017600482245776605,712.7483100168178
227.0,50.0,400,1,1,"(0,)",5,0.019315473053694493,776.3101791072982
227.0,50.0,400,2,1,"(0,)",5,0.019315473053694493,776.3101791072982
227.0,50.0,400,3,1,"(0,)",5,0.019315473053694493,776.3101791072982
227.0,50.0,400,4,1,"(0,)",5,0.017658927905018388,716.015464016714
228.0,50.0,400,1,1,"(0,)",5,0.019452836131642396,779.8554874852927
228.0,50.0,400,2,1,"(0,)",5,0.019452836131642396,779.8554874852927
228.0,50.0,400,3,1,"(0,)",5,0.019452836131642396,779.8554874852927
228.0,50.0,400,4,1,"(0,)",5,0.0177196718003377,719.3001732814026
229.0,50.0,400,1,1,"(0,)",5,0.019581086290294435,785.7954551984254
229.0,50.0,400,2,1,"(0,)",5,0.019581086290294435,785.7954551984254
229.0,50.0,400,3,1,"(0,)",5,0.019581086290294435,785.7954551984254
229.0,50.0,400,4,1,"(0,)",5,0.01778279150313917,722.7084198187298
230.0,50.0,400,1,1,"(0,)",5,0.019699463152096763,791.4881689854041
230.0,50.0,400,2,1,"(0,)",5,0.019699463152096763,791.4881689854041
230.0,50.0,400,3,1,"(0,)",5,0.019699463152096763,791.4881689854041
230.0,50.0,400,4,1,"(0,)",5,0.017848365992019402,726.2473271818258
231.0,50.0,400,1,1,"(0,)",5,0.01980722428528103,796.9327037921059
231.0,50.0,400,2,1,"(0,)",5,0.01980722428528103,796.9327037921059
231.0,50.0,400,3,1,"(0,)",5,0.01980722428528103,796.9327037921059
231.0,50.0,400,4,1,"(0,)",5,0.01791647552471316,729.7774858377295
232.0,50.0,400,1,1,"(0,)",5,0.01990365380073561,801.8791949617529
232.0,50.0,400,2,1,"(0,)",5,0.01990365380073561,801.8791949617529
232.0,50.0,400,3,1,"(0,)",5,0.01990365380073561,801.8791949617529
232.0,50.0,400,4,1,"(0,)",5,0.017987201494914708,733.6175024921606
233.0,50.0,400,1,1,"(0,)",5,0.01998807148401085,806.5795472099526
233.0,50.0,400,2,1,"(0,)",5,0.01998807148401085,806.5795472099526
233.0,50.0,400,3,1,"(0,)",5,0.01998807148401085,806.5795472099526
233.0,50.0,400,4,1,"(0,)",5,0.018060626272521488,737.4884957606812
234.0,50.0,400,1,1,"(0,)",5,0.020061219678563776,810.9861254688007
234.0,50.0,400,2,1,"(0,)",5,0.020061219678563776,810.9861254688007
234.0,50.0,400,3,1,"(0,)",5,0.020061219678563776,810.9861254688007
234.0,50.0,400,4,1,"(0,)",5,0.018136833025725822,741.4860902662521
235.0,50.0,400,1,1,"(0,)",5,0.020134394505989573,814.9263280832054
235.0,50.0,400,2,1,"(0,)",5,0.020134394505989573,814.9263280832054
235.0,50.0,400,3,1,"(0,)",5,0.020134394505989573,814.9263280832054
235.0,50.0,400,4,1,"(0,)",5,0.018215905523257442,745.6970523319446
236.0,50.0,400,1,1,"(0,)",5,0.020210291222748557,818.8972990661425
236.0,50.0,400,2,1,"(0,)",5,0.020210291222748557,818.8972990661425
236.0,50.0,400,3,1,"(0,)",5,0.020210291222748557,818.8972990661425
236.0,50.0,400,4,1,"(0,)",5,0.018297927914956404,749.930730281044
237.0,50.0,400,1,1,"(0,)",5,0.020288995478665823,823.1511338516505
237.0,50.0,400,2,1,"(0,)",5,0.020288995478665823,823.1511338516505
237.0,50.0,400,3,1,"(0,)",5,0.020288995478665823,823.1511338516505
237.0,50.0,400,4,1,"(0,)",5,0.018382984488733288,754.4128249684497
238.0,50.0,400,1,1,"(0,)",5,0.02037059396292774,827.2926775849655
238.0,50.0,400,2,1,"(0,)",5,0.02037059396292774,827.2926775849655
238.0,50.0,400,3,1,"(0,)",5,0.02037059396292774,827.2926775849655
238.0,50.0,400,4,1,"(0,)",5,0.018471159401853576,758.8493440804411
239.0,50.0,400,1,1,"(0,)",5,0.02045517425239371,831.6170895591181
239.0,50.0,400,2,1,"(0,)",5,0.02045517425239371,831.6170895591181
239.0,50.0,400,3,1,"(0,)",5,0.02045517425239371,831.6170895591181
239.0,50.0,400,4,1,"(0,)",5,0.01856253638436699,763.4302887646379
240.0,50.0,400,1,1,"(0,)",5,0.020542824643131147,836.2255249693849
240.0,50.0,400,2,1,"(0,)",5,0.020542824643131147,836.2255249693849
240.0,50.0,400,3,1,"(0,)",5,0.020542824643131147,836.2255249693849
240.0,50.0,400,4,1,"(0,)",5,0.018657198412392925,768.2931207208903
241.0,50.0,400,1,1,"(0,)",5,0.020633633963587333,840.7090287945914
241.0,50.0,400,2,1,"(0,)",5,0.020633633963587333,840.7090287945914
241.0,50.0,400,3,1,"(0,)",5,0.020633633963587333,840.7090287945914
241.0,50.0,400,4,1,"(0,)",5,0.018755227348872326,773.0091658243558
242.0,50.0,400,1,1,"(0,)",5,0.02072769136770785,845.4972485257022
242.0,50.0,400,2,1,"(0,)",5,0.02072769136770785,845.4972485257022
242.0,50.0,400,3,1,"(0,)",5,0.02072769136770785,845.4972485257022
242.0,50.0,400,4,1,"(0,)",5,0.01885670354930713,778.0589371466737
243.0,50.0,400,1,1,"(0,)",5,0.020825086106209062,850.2475991374556
243.0,50.0,400,2,1,"(0,)",5,0.020825086106209062,850.2475991374556
243.0,50.0,400,3,1,"(0,)",5,0.020825086106209062,850.2475991374556
243.0,50.0,400,4,1,"(0,)",5,0.01896170542993444,782.9902308790155
244.0,50.0,400,1,1,"(0,)",5,0.02092590727411249,855.2189581867149
244.0,50.0,400,2,1,"(0,)",5,0.02092590727411249,855.2189581867149
244.0,50.0,400,3,1,"(0,)",5,0.02092590727411249,855.2189581867149
244.0,50.0,400,4,1,"(0,)",5,0.01907030899572724,788.2201057125294
245.0,50.0,400,1,1,"(0,)",5,0.021030243532553627,860.2081754388876
245.0,50.0,400,2,1,"(0,)",5,0.021030243532553627,860.2081754388876
245.0,50.0,400,3,1,"(0,)",5,0.021030243532553627,860.2081754388876
245.0,50.0,400,4,1,"(0,)",5,0.019182587325581552,793.3322008135704
246.0,50.0,400,1,1,"(0,)",5,0.02113818280278842,865.361381168542
246.0,50.0,400,2,1,"(0,)",5,0.02113818280278842,865.361381168542
246.0,50.0,400,3,1,"(0,)",5,0.02113818280278842,865.361381168542
246.0,50.0,400,4,1,"(0,)",5,0.019298610012045577,798.7302374465999
247.0,50.0,400,1,1,"(0,)",5,0.021249811930239296,870.6242645004295
247.0,50.0,400,2,1,"(0,)",5,0.021249811930239296,870.6242645004295
247.0,50.0,400,3,1,"(0,)",5,0.021249811930239296,870.6242645004295
247.0,50.0,400,4,1,"(0,)",5,0.019418442552975753,804.0547325164915
248.0,50.0,400,1,1,"(0,)",5,0.021365216316351243,875.8899953750897
248.0,50.0,400,2,1,"(0,)",5,0.021365216316351243,875.8899953750897
248.0,50.0,400,3,1,"(0,)",5,0.021365216316351243,875.8899953750897
248.0,50.0,400,4,1,"(0,)",5,0.01954214569257304,809.536110919332
249.0,50.0,400,1,1,"(0,)",5,0.021484479515970618,881.3310268777445
249.0,50.0,400,2,1,"(0,)",5,0.021484479515970618,881.3310268777445
249.0,50.0,400,3,1,"(0,)",5,0.021484479515970618,881.3310268777445
249.0,50.0,400,4,1,"(0,)",5,0.01966977470936716,814.9826922921789
250.0,50.0,400,1,1,"(0,)",5,0.02160768279791608,886.7647977357581
250.0,50.0,400,2,1,"(0,)",5,0.02160768279791608,886.7647977357581
250.0,50.0,400,3,1,"(0,)",5,0.02160768279791608,886.7647977357581
250.0,50.0,400,4,1,"(0,)",5,0.019801378648883983,820.4805111709106
251.0,50.0,400,1,1,"(0,)",5,0.021734904666388055,892.3637255343572
251.0,50.0,400,2,1,"(0,)",5,0.021734904666388055,892.3637255343572
251.0,50.0,400,3,1,"(0,)",5,0.021734904666388055,892.3637255343572
251.0,50.0,400,4,1,"(0,)",5,0.01993699949895935,826.112572216638
252.0,50.0,400,1,1,"(0,)",5,0.021866220340861685,897.940175275631
252.0,50.0,400,2,1,"(0,)",5,0.021866220340861685,897.940175275631
252.0,50.0,400,3,1,"(0,)",5,0.021866220340861685,897.940175275631
252.0,50.0,400,4,1,"(0,)",5,0.020076671305960157,831.6942483911225
253.0,50.0,400,1,1,"(0,)",5,0.022001701192134078,903.5827661972035
253.0,50.0,400,2,1,"(0,)",5,0.022001701192134078,903.5827661972035
253.0,50.0,400,3,1,"(0,)",5,0.022001701192134078,903.5827661972035
253.0,50.0,400,4,1,"(0,)",5,0.020220419230548795,837.375131085941
254.0,50.0,400,1,1,"(0,)",5,0.02214141413225342,909.3649007234799
254.0,50.0,400,2,1,"(0,)",5,0.02214141413225342,909.3649007234799
254.0,50.0,400,3,1,"(0,)",5,0.02214141413225342,909.3649007234799
254.0,50.0,400,4,1,"(0,)",5,0.020368258542089825,842.9889918513481
255.0,50.0,400,1,1,"(0,)",5,0.022285420956150083,915.1184748804608
255.0,50.0,400,2,1,"(0,)",5,0.022285420956150083,915.1184748804608
255.0,50.0,400,3,1,"(0,)",5,0.022285420956150083,915.1184748804608
255.0,50.0,400,4,1,"(0,)",5,0.020520193551357334,848.4858085715579
256.0,50.0,400,1,1,"(0,)",5,0.022433777632923747,920.9822727749763
256.0,50.0,400,2,1,"(0,)",5,0.022433777632923747,920.9822727749763
256.0,50.0,400,3,1,"(0,)",5,0.022433777632923747,920.9822727749763
256.0,50.0,400,4,1,"(0,)",5,0.020676216481868053,854.1192223630555
257.0,50.0,400,1,1,"(0,)",5,0.02258653354492136,926.7488982289922
257.0,50.0,400,2,1,"(0,)",5,0.02258653354492136,926.7488982289922
257.0,50.0,400,3,1,"(0,)",5,0.02258653354492136,926.7488982289922
257.0,50.0,400,4,1,"(0,)",5,0.020836306280948413,859.7449008181951
258.0,50.0,400,1,1,"(0,)",5,0.02274373067297414,932.5743578055722
258.0,50.0,400,2,1,"(0,)",5,0.02274373067297414,932.5743578055722
258.0,50.0,400,3,1,"(0,)",5,0.02274373067297414,932.5743578055722
258.0,50.0,400,4,1,"(0,)",5,0.02100042737255331,865.2501411607973
259.0,50.0,400,1,1,"(0,)",5,0.02290540272645475,938.5037353994826
259.0,50.0,400,2,1,"(0,)",5,0.02290540272645475,938.5037353994826
259.0,50.0,400,3,1,"(0,)",5,0.02290540272645475,938.5037353994826
259.0,50.0,400,4,1,"(0,)",5,0.021168528354899588,870.8113377740385
260.0,50.0,400,1,1,"(0,)",5,0.02307157421717433,944.39998301367
260.0,50.0,400,2,1,"(0,)",5,0.02307157421717433,944.39998301367
260.0,50.0,400,3,1,"(0,)",5,0.02307157421717433,944.39998301367
260.0,50.0,400,4,1,"(0,)",5,0.02134054064716629,876.3732367799718
261.0,50.0,400,1,1,"(0,)",5,0.023242259476570597,950.1906653928982
261.0,50.0,400,2,1,"(0,)",5,0.023242259476570597,950.1906653928982
261.0,50.0,400,3,1,"(0,)",5,0.023242259476570597,950.1906653928982
261.0,50.0,400,4,1,"(0,)",5,0.021516377090853887,881.6946897049822
262.0,50.0,400,1,1,"(0,)",5,0.023417461616149184,956.0709714918628
262.0,50.0,400,2,1,"(0,)",5,0.023417461616149184,956.0709714918628
262.0,50.0,400,3,1,"(0,)",5,0.023417461616149184,956.0709714918628
262.0,50.0,400,4,1,"(0,)",5,0.021695930512891547,887.1546724437579
263.0,50.0,400,1,1,"(0,)",5,0.023597171431738295,961.9691595653953
263.0,50.0,400,2,1,"(0,)",5,0.023597171431738295,961.9691595653953
263.0,50.0,400,3,1,"(0,)",5,0.023597171431738295,961.9691595653953
263.0,50.0,400,4,1,"(0,)",5,0.02187907225923791,892.3141274788549
264.0,50.0,400,1,1,"(0,)",5,0.023781366252807922,967.6637189750716
264.0,50.0,400,2,1,"(0,)",5,0.023781366252807922,967.6637189750716
264.0,50.0,400,3,1,"(0,)",5,0.023781366252807922,967.6637189750716
264.0,50.0,400,4,1,"(0,)",5,0.022065650709537237,897.6234991748087
265.0,50.0,400,1,1,"(0,)",5,0.023970008738896164,973.5233978876852
265.0,50.0,400,2,1,"(0,)",5,0.023970008738896164,973.5233978876852
265.0,50.0,400,3,1,"(0,)",5,0.023970008738896164,973.5233978876852
265.0,50.0,400,4,1,"(0,)",5,0.022255489785366716,902.6679426958029
266.0,50.0,400,1,1,"(0,)",5,0.02416304562608202,979.1064136888326
266.0,50.0,400,2,1,"(0,)",5,0.02416304562608202,979.1064136888326
266.0,50.0,400,3,1,"(0,)",5,0.02416304562608202,979.1064136888326
266.0,50.0,400,4,1,"(0,)",5,0.022448387466733024,907.6987240185188
267.0,50.0,400,1,1,"(0,)",5,0.024360406427451988,984.801350284436
267.0,50.0,400,2,1,"(0,)",5,0.024360406427451988,984.801350284436
267.0,50.0,400,3,1,"(0,)",5,0.024360406427451988,984.801350284436
267.0,50.0,400,4,1,"(0,)",5,0.02264411433373679,912.5189734288426
268.0,50.0,400,1,1,"(0,)",5,0.024562002092630507,990.424189266339
268.0,50.0,400,2,1,"(0,)",5,0.024562002092630507,990.424189266339
268.0,50.0,400,3,1,"(0,)",5,0.024562002092630507,990.424189266339
268.0,50.0,400,4,1,"(0,)",5,0.022842412152701226,917.304068625436
269.0,50.0,400,1,1,"(0,)",6,0.024767723632684063,995.8819030874151
269.0,50.0,400,2,1,"(0,)",6,0.024767723632684063,995.8819030874151
269.0,50.0,400,3,1,"(0,)",6,0.024767723632684063,995.8819030874151
269.0,50.0,400,4,1,"(0,)",6,0.023042992528532962,921.8678029856524
270.0,50.0,400,1,1,"(0,)",6,0.02497744074784172,1001.3596742069726
270.0,50.0,400,2,1,"(0,)",6,0.02497744074784172,1001.3596742069726
270.0,50.0,400,3,1,"(0,)",6,0.02497744074784172,1001.3596742069726
270.0,50.0,400,4,1,"(0,)",6,0.023245535677389025,921.8179554026908
271.0,50.0,400,1,1,"(0,)",6,0.02516497483733337,1030.027554997813
271.0,50.0,400,2,1,"(0,)",6,0.02516497483733337,1030.027554997813
271.0,50.0,400,3,1,"(0,)",6,0.02516497483733337,1030.027554997813
271.0,50.0,400,4,1,"(0,)",6,0.02342349150127978,947.1271632403838
272.0,50.0,400,1,1,"(0,)",6,0.025369709174812485,1036.61080463289
272.0,50.0,400,2,1,"(0,)",6,0.025369709174812485,1036.61080463289
272.0,50.0,400,3,1,"(0,)",6,0.025369709174812485,1036.61080463289
272.0,50.0,400,4,1,"(0,)",6,0.023616297333716164,948.536359541178
273.0,50.0,400,1,1,"(0,)",6,0.025577101848416106,1043.0076245156838
273.0,50.0,400,2,1,"(0,)",6,0.025577101848416106,1043.0076245156838
273.0,50.0,400,3,1,"(0,)",6,0.025577101848416106,1043.0076245156838
273.0,50.0,400,4,1,"(0,)",6,0.023809112915085286,949.9765984481749
274.0,50.0,400,1,1,"(0,)",6,0.02578690136462984,1049.6066495444716
274.0,50.0,400,2,1,"(0,)",6,0.02578690136462984,1049.6066495444716
274.0,50.0,400,3,1,"(0,)",6,0.02578690136462984,1049.6066495444716
274.0,50.0,400,4,1,"(0,)",6,0.024001462569633966,951.6303950721904
275.0,50.0,400,1,1,"(0,)",6,0.02599882924881449,1055.9479598681237
275.0,50.0,400,2,1,"(0,)",6,0.02599882924881449,1055.9479598681237
275.0,50.0,400,3,1,"(0,)",6,0.02599882924881449,1055.9479598681237
275.0,50.0,400,4,1,"(0,)",6,0.024192836839582135,953.3251436132222
276.0,50.0,400,1,1,"(0,)",6,0.026212578880638143,1062.1540536927491
276.0,50.0,400,2,1,"(0,)",6,0.026212578880638143,1062.1540536927491
